nombre,codigo_barra,precio_compra,precio_venta,precio_mayoreo,unidad_compra,unidad_venta,factor_conversion,stock,categoria,subcategoria,ubicacion_pasillo,ubicacion_estante,ubicacion_nivel,unidad
BATERIA FEMSACO 55459 55AH PI NORMAL,600071,43069.59,58143.95,51683.51,unidad,unidad,1.0,100,General,Otros,,,,
BATERIA FEMSACO 56828 70AH PD NORMAL,600088,59950.85,80933.64,71941.02,unidad,unidad,1.0,100,General,Otros,,,,
BATERIA FEMSACO NS60L 45AH PD DELG C/ADAP,600125,47316.51,63877.29,56779.81,unidad,unidad,1.0,100,General,Otros,,,,
FAROL FAENA 9LED 10/30V 27W 1620LM WIDE FLOOD,600231,17914.37,24184.40,21497.25,unidad,unidad,1.0,100,General,Otros,,,,
SILICONA ACÉTICA BLANCA TUBO DE 280 ML.,6004300,1774.07,2394.99,2128.88,pomo,pomo,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
SILICONA ACÉTICA TRANSPARENTE TUBO DE 280 ML.,6004400,1774.07,2394.99,2128.88,pomo,pomo,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
"JGO BOCINA T/CARACOL 12V 410HZ 8,5CM DIA.",600743,2994.93,4043.16,3593.92,unidad,unidad,1.0,100,General,Otros,,,,
SILICONA NEUTRA BLANCA DTV,6011300,1193.76,1611.57,1432.51,UNIDAD,UNIDAD,1.0,100,General,Otros,,,,
SILICONA NEUTRA TRANSPARENTE DTV,6012300,1193.76,1611.57,1432.51,UNIDAD,UNIDAD,1.0,100,General,Otros,,,,
SILICONA NEUTRA ALUMINIO DTV,6013300,1193.76,1611.57,1432.51,UNIDAD,UNIDAD,1.0,100,General,Otros,,,,
UNION AMERICANA CEM 50 MM,60136,3217.82,4344.06,3861.38,unidad,unidad,1.0,100,General,Otros,,,,
SILICONA NEUTRA TITANIO DTV,6015300,1193.76,1611.57,1432.51,UNIDAD,UNIDAD,1.0,100,General,Otros,,,,
SILICONA NEUTRA NEGRA DTV,6016300,1193.76,1611.57,1432.51,UNIDAD,UNIDAD,1.0,100,General,Otros,,,,
BOTON PARTIDA UNV.= IM11038 START,601689,635.53,857.97,762.64,unidad,unidad,1.0,100,General,Otros,,,,
SILICONA HOJALATERA TAPAGOTERA DTV,6017300,1280.10,1728.13,1536.12,UNIDAD,UNIDAD,1.0,100,General,Otros,,,,
"TERMINAL PVC HI CEM 63 X 2""",60183,2816.22,3801.90,3379.46,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
ALARMA RETROCESO 9-80V 107DB CON LED,601894,8884.40,11993.93,10661.28,unidad,unidad,1.0,100,General,Otros,,,,
"PASTA RETAPELITEPLAST MADERA WENGE, TARRO 250 ML",6020010,3915.60,5286.06,4698.72,un,un,1.0,100,General,Otros,,,,
"PASTA RETAPELITEPLAST MADERA TEKA, TARRO 250 ML",6020011,3915.60,5286.06,4698.72,un,un,1.0,100,General,Otros,,,,
SELLADOR ACRILICO BLANCO DTV,6021300,731.92,988.09,878.30,UNIDAD,UNIDAD,1.0,100,General,Otros,,,,
"SALIDA ESTANQUE CEM 63 X 2""",60217,6804.11,9185.55,8164.93,unidad,unidad,1.0,100,General,Otros,,,,
FAROL NEB JGO C/REJILLA CRISTAL H3 180X95MM,602198,6504.92,8781.64,7805.90,unidad,unidad,1.0,100,General,Otros,,,,
SELLADOR MONTAJE DTV,6022300,852.40,1150.73,1022.88,UNIDAD,UNIDAD,1.0,100,General,Otros,,,,
"BUJE REDUCCION (BUSHING) 1"" X 1/ 2""",60234,278.11,375.45,333.73,unidad,unidad,1.0,100,General,Otros,,,,
FAROL ISUZU RH 8-94257419-00 DER FT18293D,602440,5439.67,7343.56,6527.61,unidad,unidad,1.0,100,General,Otros,,,,
"COLLAR DE ARRANQUE 90 X 1/2""",60245,1550.62,2093.33,1860.74,unidad,unidad,1.0,100,General,Otros,,,,
FAROL ISUZU RL 8-94257420-2 IZQ,602457,5439.67,7343.56,6527.61,unidad,unidad,1.0,100,General,Otros,,,,
"COLLAR DE ARRANQUE 90 X 3/4""",60249,1550.62,2093.33,1860.74,unidad,unidad,1.0,100,General,Otros,,,,
COPLA PVC CEM 32 MM,60278,189.76,256.17,227.71,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
CABLE BATERIA ROJO 1X50MM GOMA 0 CO010MM EX014MM,602983,10690.59,14432.30,12828.71,unidad,unidad,1.0,100,Electricidad,Cables y Accesorios,,,,
SILICONA ACETICA BLANCA DTV,6031280,1083.32,1462.48,1299.98,UNIDAD,UNIDAD,1.0,100,General,Otros,,,,
SILICONA ACETICA ALUMINIO DTV,6033280,1083.32,1462.48,1299.98,UNIDAD,UNIDAD,1.0,100,General,Otros,,,,
BOCINA T/PLATO 12V 400HZ (H),603744,7198.68,9718.22,8638.42,unidad,unidad,1.0,100,General,Otros,,,,
CUBRE VOLANTE NEGRO APLICACION GRIS,603867,3123.44,4216.65,3748.13,unidad,unidad,1.0,100,General,Otros,,,,
CUBRE VOLANTE NEGRO CON APLICACIONES ROJAS,603874,3357.38,4532.46,4028.85,unidad,unidad,1.0,100,General,Otros,,,,
CUBRE VOLANTE NEGRO C/APLICACIONES AZULES,603898,8212.72,11087.17,9855.26,unidad,unidad,1.0,100,General,Otros,,,,
CUBRE VOLANTE NEGRO,603904,3252.96,4391.50,3903.55,unidad,unidad,1.0,100,General,Otros,,,,
CUBRE VOLANTE NEGRO C/FLORES,603911,10391.40,14028.39,12469.68,unidad,unidad,1.0,100,General,Otros,,,,
COMPRESOR AIRE 12V 150PSI 120W CIL.30MM,604000,20069.96,27094.45,24083.95,unidad,unidad,1.0,100,General,Otros,,,,
GANCHO AMARRA CARGA JGO METALICO CROMADO,604062,6099.30,8234.06,7319.16,unidad,unidad,1.0,100,General,Otros,,,,
TESTER 6-12-24V BUSCA POLO,604086,1845.35,2491.23,2214.42,unidad,unidad,1.0,100,General,Otros,,,,
ASIENTO FRESCO BOLITAS MADERA,604239,6924.59,9348.19,8309.51,unidad,unidad,1.0,100,General,Otros,,,,
FUNDA ASIENTO 6PZAS IMITACION CUERO RO/GRIS,604307,23883.15,32242.26,28659.78,unidad,unidad,1.0,100,General,Otros,,,,
FUNDA ASIENTO 6PZAS IMITACION CUERO NE/GRIS,604314,23458.46,31668.92,28150.15,unidad,unidad,1.0,100,General,Otros,,,,
FUNDA ASIENTO 8PCS. NEGRO C/FLORES,604345,42730.24,57685.82,51276.29,unidad,unidad,1.0,100,General,Otros,,,,
CORRUGADO 9MM ROLLO 3MTS,604987,732.92,989.44,879.50,unidad,unidad,1.0,100,General,Otros,,,,
FAROL LAT. 10LED 12/24V AMBAR,605212,2035.11,2747.40,2442.13,unidad,unidad,1.0,100,General,Otros,,,,
FAROL LAT. 10LED 12/24V ROJO,605243,2035.11,2747.40,2442.13,unidad,unidad,1.0,100,General,Otros,,,,
TERMINAL HEMB 240X04/130X75 AMAR FDFN5.5-250,606332,228.91,309.03,274.69,unidad,unidad,1.0,100,General,Otros,,,,
"SET 4X ESLINGA TENSOR 1"" X 3.5MT 500KG",606493,11679.53,15767.37,14015.44,unidad,unidad,1.0,100,General,Otros,,,,
FAROL FAENA 9 LED 10-30V 27W CUADRADO,606943,6316.16,8526.82,7579.40,unidad,unidad,1.0,100,General,Otros,,,,
FAROL FAENA 9LED 10-30V 27W REDONDO,606950,6316.16,8526.82,7579.40,unidad,unidad,1.0,100,General,Otros,,,,
FAROL FAENA CUBO 6 LED 10-30V 18W 6000-6500K,606974,6919.57,9341.42,8303.48,unidad,unidad,1.0,100,General,Otros,,,,
FARO FAENA 72W 24LED SPOT 9-30V 100X81X65,607056,6919.57,9341.42,8303.48,unidad,unidad,1.0,100,General,Otros,,,,
AMPOLLETA H8 12V 35W PGJ19-1 CR STD CAJA,608008,1784.11,2408.55,2140.93,unidad,unidad,1.0,100,General,Otros,,,,
SELLO ANTIFUGAS CON MANGUITO (ADAPTABLE TODO TIPO WC),60805,1387.53,1873.16,1665.03,unidad,unidad,1.0,100,General,Otros,,,,
"AMPOLLETA W5W 12V 5W W2,1X9,5D CR STD CAJAX10",608084,170.68,230.42,204.82,unidad,unidad,1.0,100,General,Otros,,,,
"TUBO FLEXIBLE ELONGABLE MULTIUSO 11/2"" Y/O 11/4"" Y/O 1"" ( 34 X 83 CM.)",60810,2932.68,3959.12,3519.22,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
AMPOLLETA W21W 12V 21W W3X16D CR STD CAJAX10,608206,414.65,559.78,497.58,unidad,unidad,1.0,100,General,Otros,,,,
"COPLA PVC HI/HI 1 1/2""",60824,1233.92,1665.79,1480.70,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
"CODO PVC HI 90º CEM 25 X 1/2""",60830,399.59,539.45,479.51,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
BUJE CORTO 50 X 32,60857,453.81,612.64,544.57,unidad,unidad,1.0,100,General,Otros,,,,
AMP. C. VENTIL. LED H4 JGO 36W 3800ML BIVOL,608695,5332.24,7198.53,6398.69,unidad,unidad,1.0,100,General,Otros,,,,
AMP. C. VENTIL. LED H7 JGO 36W 3800ML BIVOL,608701,3695.72,4989.23,4434.87,unidad,unidad,1.0,100,General,Otros,,,,
AMP. LED H11 9-30V 28W 3800LM 6000K DOB T4,608725,9742.82,13152.80,11691.38,unidad,unidad,1.0,100,General,Otros,,,,
AMP. LED H4 9-30V 28W 3800LM 6000K DOB T4,608749,12399.40,16739.19,14879.28,unidad,unidad,1.0,100,General,Otros,,,,
AMP. LED H7 9-30V 28W 3800LM 6000K DOB T4,608756,9742.82,13152.80,11691.38,unidad,unidad,1.0,100,General,Otros,,,,
VALVULA BOLA COMPACTA CEM 20 MM,60886,991.95,1339.14,1190.34,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
VALVULA BOLA COMPACTA CEM 32 MM,60888,1613.43,2178.13,1936.11,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
"BOLA DE ENGANCHE 1 7/8""X1""X2""",609029,5032.05,6793.26,6038.46,unidad,unidad,1.0,100,General,Otros,,,,
"ENGANCHE 4"" DROP 2"" RISE 8 1/4"" LENGTH",609135,8213.72,11088.53,9856.47,unidad,unidad,1.0,100,General,Otros,,,,
FUSIBLE MINI MODERNO 20A 100 PCS,609562,103.41,139.61,124.09,unidad,unidad,1.0,100,General,Otros,,,,
FUSIBLE MINI MODERNO 25A 100 PCS,609579,91.36,123.34,109.64,unidad,unidad,1.0,100,General,Otros,,,,
"CODO PVC HI 90º CEM 32 X 1"" PN-10",60993,870.47,1175.13,1044.56,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
ESTANQUE WC AURA CON MECANISMO,60AU3001050,26006.94,35109.37,31208.33,unidad,unidad,1.0,100,General,Otros,,,,
CARTUCHO GAS BUTANO CON VALVULA SEGURIDAD 190GRS MARCA  YANES,610000585671,1203.80,1625.12,1444.56,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
ADAPTADOR WC EXCENTRICO RIGIDO SALIDA 110 MM,61017,3267.02,4410.47,3920.42,unidad,unidad,1.0,100,General,Otros,,,,
GRAPADORA T/EXTRA FUERTE GRAP. 4 - 14 - SMART TOOLS,6101950,6030.02,8140.53,7236.03,un,un,1.0,100,General,Otros,,,,
TIZADOR CAJA PLASTICA 15 MTS. C/TIZA,6101970,3384.48,4569.05,4061.38,un,un,1.0,100,General,Otros,,,,
"ARCO SIERRA 12"" AJUSTABLE M/ABIERTO - SMART TOOLS",6102500,3257.98,4398.27,3909.58,un,un,1.0,100,Herramientas,Discos y Corte,,,,
ADAPTADOR WC EXCENTRICO FLEXIBLE SALIDA 110 MM,61026,4716.79,6367.67,5660.15,unidad,unidad,1.0,100,General,Otros,,,,
"BARRA DESMONTADORA DE 10"" - SMART TOOLS",6103620,5173.61,6984.38,6208.33,un,un,1.0,100,General,Otros,,,,
"NIVEL DE ALUMINIO 40"" 3 AGUAS H. DUTY - SMART TOOLS",6104010,13806.00,18638.11,16567.20,un,un,1.0,100,General,Otros,,,,
IMAN FLEXIBLE RECUPERADOR 58CM,6104517,4206.76,5679.13,5048.11,unidad,unidad,1.0,100,General,Otros,,,,
COMPRESOR DE ANILLO DE PISTON DE 89-178MM,6104540,4634.46,6256.53,5561.36,unidad,unidad,1.0,100,General,Otros,,,,
PALA PUNTA HUEVO MANGO METAL,6105880,4481.86,6050.51,5378.23,unidad,unidad,1.0,100,General,Otros,,,,
CAPUCHON REDUCCION 50 X 40,61063,824.28,1112.78,989.14,unidad,unidad,1.0,100,General,Otros,,,,
CAPUCHON REDUCCION 40 X 32,61064,632.52,853.90,759.02,unidad,unidad,1.0,100,General,Otros,,,,
HERRAMIENTA ABRE TAPA TARROS ADHESIVOS HOFFENS,61112,1981.90,2675.56,2378.28,caja,caja,1.0,100,General,Otros,,,,
LIJA ISESA PAPEL KRAFT ESMERIL EN PLIEGO # 60-1 1/2,611407,148.59,200.60,178.31,pliego,pliego,1.0,100,Herramientas,Discos y Corte,,,,
LIJA ISESA PAPEL KRAFT ESMERIL EN PLIEGO # 80-1,611408,79.32,107.08,95.18,pliego,pliego,1.0,100,Herramientas,Discos y Corte,,,,
LIJA ISESA PAPEL KRAFT ESMERIL EN PLIEGO # 100-1/2,611409,79.32,107.08,95.18,pliego,pliego,1.0,100,Herramientas,Discos y Corte,,,,
LIJA ISESA PAPEL KRAFT ESMERIL EN PLIEGO # 120-0,611410,79.32,107.08,95.18,pliego,pliego,1.0,100,Herramientas,Discos y Corte,,,,
LIJA ISESA PAPEL KRAFT ESMERIL EN PLIEGO # 150-2/0,611411,148.59,200.60,178.31,pliego,pliego,1.0,100,Herramientas,Discos y Corte,,,,
LIJA ISESA PAPEL KRAFT ESMERIL EN PLIEGO # 180-3/0,611412,148.59,200.60,178.31,pliego,pliego,1.0,100,Herramientas,Discos y Corte,,,,
"PISTOLA PLASTICA AJUSTABLE (1 POSICION) BLISTER CON ADAP MANGUERA 1/2""",61202,887.54,1198.17,1065.04,unidad,unidad,1.0,100,General,Otros,,,,
"UNION LLAVE HI 1/2 ""X 3/4"" PREMIUM GRANEL",61212,488.95,660.08,586.74,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
"UNION LLAVE HI 3/4 ""X 1"" PREMIUM GRANEL",61213,614.45,829.50,737.34,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
"CONECTOR RAPIDO CON STOP 1/2 "" PREMIUM GRANEL",61220,1048.18,1415.04,1257.81,unidad,unidad,1.0,100,General,Otros,,,,
"CONECTOR RAPIDO CON STOP 3/4 "" PREMIUM+M11 GRANEL",61221,1040.14,1404.19,1248.17,unidad,unidad,1.0,100,General,Otros,,,,
"REPARADOR MANGUERA 1/2 "" PREMIUM GRANEL",61224,741.96,1001.64,890.35,unidad,unidad,1.0,100,General,Otros,,,,
"REPARADOR MANGUERA 3/4 "" PREMIUM GRANEL",61225,1066.25,1439.43,1279.50,unidad,unidad,1.0,100,General,Otros,,,,
PISTOLA PREMIUM PLASTICA AJUSTABLE 8 POSICIONES BLISTER,61231,3866.40,5219.65,4639.68,unidad,unidad,1.0,100,General,Otros,,,,
"LLAVE JARDÍN 1/2"" MANILLA ROJA ZAMAK",61245,1204.80,1626.48,1445.76,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
"LLAVE JARDÍN 3/4"" MANILLA ROJA ZAMAK",61246,1556.20,2100.87,1867.44,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
"LLAVE JARDÍN 1"" MANILLA ROJA ZAMAK",61247,2459.80,3320.73,2951.76,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
"APOYO 10X20X30 (15,8KG)  / (F. DE CARGA  25,68KG)",613090012,2817.71,3803.90,3381.25,unidad,unidad,1.0,100,General,Otros,,,,
"APOYO 10X35X40 ( 30,05 KG ) ( FACTOR DE CARGA 62,6 )",613090038,3868.41,5222.36,4642.09,Unidad,Unidad,1.0,100,General,Otros,,,,
BATERIA FEMSACO 55530 55AH PD NORMAL,613262,31258.54,42199.02,37510.24,unidad,unidad,1.0,100,General,Otros,,,,
"CUBIERTA 0,60X0,60 AR (24KG)  / (F. DE CARGA  25,92KG)",614000044,8971.74,12111.85,10766.09,unidad,unidad,1.0,100,General,Otros,,,,
"MARCO 0,60X0,60 AR (FACTOR DE CARGA 65)",614000094,7782.00,10505.71,9338.40,unidad,unidad,1.0,100,General,Otros,,,,
KIT TAPA Y MARCO 60X60,614000256,16011.79,21615.92,19214.15,unidad,unidad,1.0,100,General,Otros,,,,
"CUBIERTA 0,60 REDONDA AR (24,00 KG ) ( FACTOR DE CARGA 49,44 )",614010057,10205.74,13777.75,12246.89,Unidad,Unidad,1.0,100,General,Otros,,,,
CUBRE VOLANTE NEGRO APLICACION AZUL HL9174 BKBL,614108,4439.69,5993.58,5327.63,unidad,unidad,1.0,100,General,Otros,,,,
POTE SURTIDO AMARRAS PLASTICAS 1000 UNIDADES,614191,9207.68,12430.37,11049.22,unidad,unidad,1.0,100,General,Otros,,,,
FAROL PATENTE 4LED BIVOLTAJE 89X37X23MM BASE GOMA MICA CRISTAL,614436,1883.50,2542.73,2260.20,unidad,unidad,1.0,100,General,Otros,,,,
AMPOLLETA 3157 12V32 3CP CR,615686,419.67,566.56,503.61,unidad,unidad,1.0,100,General,Otros,,,,
AMPOLLETA 3157 12V32 3CP AM,615709,934.72,1261.88,1121.67,unidad,unidad,1.0,100,General,Otros,,,,
AMP T4W 12V 4W BA9S CR 1C STD CAJA,615837,181.72,245.33,218.07,unidad,unidad,1.0,100,General,Otros,,,,
BATERIA FEMSACO 31T-700STD 100AH CENTRAL NORMAL,616256,131674.60,177760.71,158009.52,unidad,unidad,1.0,100,General,Otros,,,,
BROCA HSS DIN338 3MM,617000300,311.24,420.17,373.49,unidad,unidad,1.0,100,General,Otros,,,,
BROCA HSS DIN338 3.5MM,617000350,376.50,508.28,451.80,unidad,unidad,1.0,100,General,Otros,,,,
BROCA HSS DIN338 4MM,617000400,441.76,596.38,530.11,unidad,unidad,1.0,100,General,Otros,,,,
"BROCA HSS DIN338 4,5MM",617000450,567.26,765.80,680.71,unidad,unidad,1.0,100,General,Otros,,,,
BROCA HSS DIN338 5MM,617000500,627.50,847.12,753.00,unidad,unidad,1.0,100,General,Otros,,,,
"BROCA HSS DIN338 5,5MM",617000550,798.18,1077.54,957.82,unidad,unidad,1.0,100,General,Otros,,,,
BROCA HSS DIN338 7MM,617000700,1350.38,1823.01,1620.46,unidad,unidad,1.0,100,General,Otros,,,,
"ESLINGA TENSOR CAMION 2"" X 9MT 3T",617963,9987.79,13483.52,11985.35,unidad,unidad,1.0,100,General,Otros,,,,
BOCINA 12V 16W 480HZ UNIVERSAL 70MM,618280,2589.32,3495.58,3107.18,unidad,unidad,1.0,100,General,Otros,,,,
BATERIA FEMSACO VALUELINE 55565 55AH PD NORMAL,618373,52950.96,71483.80,63541.15,unidad,unidad,1.0,100,General,Otros,,,,
BATERIA FEMSACO 56830 70AH PI NORMAL,618403,106474.20,143740.17,127769.04,unidad,unidad,1.0,100,General,Otros,,,,
360 SELLADOR ACRILICO GRIETAS Y TABIQUES BLANCO,62-5208-5230-2,828.30,1118.20,993.96,UN,UN,1.0,100,General,Otros,,,,
SILICONA 450 ACETICA ROJA ALTA TEMPERATURA,62-5209-5230-0,7370.36,9949.99,8844.44,un,un,1.0,100,General,Otros,,,,
"550 SELLADOR POLIURETANO 600ML, GRIS",62-5267-3930-5,4864.38,6566.91,5837.26,un,un,1.0,100,General,Otros,,,,
LIJA ISESA T/ESMER.TRADICIONAL EN PLIEGO # 50-2,620406,521.08,703.45,625.29,pliego,pliego,1.0,100,General,Otros,,,,
LIJA ISESA T/ESMER.TRADICIONAL EN PLIEGO # 60-1 1/,620407,260.04,351.05,312.04,pliego,pliego,1.0,100,General,Otros,,,,
LIJA ISESA T/ESMER.TRADICIONAL EN PLIEGO # 80-1,620408,521.08,703.45,625.29,pliego,pliego,1.0,100,General,Otros,,,,
LIJA ISESA T/ESMER.TRADICIONAL EN PLIEGO # 100-1/2,620409,260.04,351.05,312.04,pliego,pliego,1.0,100,General,Otros,,,,
LIJA ISESA T/ESMER.TRADICIONAL EN PLIEGO # 120-0,620410,260.04,351.05,312.04,unidad,unidad,1.0,100,General,Otros,,,,
VALVULA DE DESCARGA ESTANQUE C/FLAPPEER Y CADENA,62385,3975.84,5367.38,4771.01,unidad,unidad,1.0,100,Gasfiteria,Tuberias y Conexiones,,,,
